Iteration,Cost
0,2.3025547688947157
1,2.3025131886995767
2,2.3024723414457937
3,2.3024321993900485
4,2.3023927452128246
5,2.302353960860137
6,2.302315830101067
7,2.302278332869456
8,2.3022414492193426
9,2.302205161779966
10,2.302169448359705
11,2.3021342923557984
12,2.302099689529791
13,2.3020656159200397
14,2.3020320551189903
15,2.301998995806465
16,2.3019664218166938
17,2.3019343140936788
18,2.301902649781657
19,2.3018714175475936
20,2.301840603557712
21,2.3018101945525227
22,2.3017801722232387
23,2.3017505268386915
24,2.3017212373706872
25,2.301692299034316
26,2.3016637001369795
27,2.3016354304653865
28,2.301607475760493
29,2.30157982431841
30,2.3015524645748724
31,2.301525383047813
32,2.301498571821871
33,2.301472020674326
34,2.301445720898531
35,2.301419661051113
36,2.3013938330072046
37,2.301368220255565
38,2.3013428175436648
39,2.30131760808935
40,2.301292589484922
41,2.301267752456516
42,2.301243085535708
43,2.301218572245987
44,2.3011942033181443
45,2.301169966907578
46,2.3011458538279985
47,2.3011218525701764
48,2.3010979532604505
49,2.301074144124084
50,2.301050424557367
51,2.3010267801886726
52,2.3010031963861786
53,2.30097965923531
54,2.3009561604110873
55,2.3009326945575133
56,2.300909246878413
57,2.3008858013883575
58,2.300862355050661
59,2.3008388968550504
60,2.300815409278822
61,2.300791885463741
62,2.3007683123861664
63,2.3007446766639887
64,2.3007209672455704
65,2.300697170421353
66,2.3006732727283334
67,2.3006492631406754
68,2.3006251331103402
69,2.300600873342143
70,2.3005764754752396
71,2.3005519250108084
72,2.3005272135542154
73,2.3005023184344298
74,2.3004772369025654
75,2.3004519551075275
76,2.3004264643461783
77,2.3004007498547385
78,2.3003747982464775
79,2.300348598747172
80,2.3003221373811384
81,2.3002953970331554
82,2.3002683637946575
83,2.3002410213647098
84,2.3002133631589996
85,2.3001853769297593
86,2.300157045949904
87,2.300128354525373
88,2.3000992803681277
89,2.3000698087947984
90,2.300039933314596
91,2.3000096353600163
92,2.2999788960604564
93,2.2999476959214875
94,2.299916014526224
95,2.2998838380196416
96,2.299851137101375
97,2.2998178990313063
98,2.2997841083966235
99,2.2997497450302213
100,2.2997147878697057
101,2.2996792086173388
102,2.299642987562775
103,2.2996061022224543
104,2.2995685292175208
105,2.2995302461057223
106,2.299491227898842
107,2.2994514435202222
108,2.2994108653507923
109,2.2993694621068155
110,2.299327209882899
111,2.299284077123527
112,2.2992400304189284
113,2.2991950383966486
114,2.2991490646957096
115,2.299102072993056
116,2.299054019647685
117,2.2990048671939323
118,2.2989545880683853
119,2.2989031384391216
120,2.298850470214839
121,2.2987965325311843
122,2.298741281368875
123,2.298684668103125
124,2.298626650837516
125,2.2985671674762997
126,2.298506166584457
127,2.298443584464475
128,2.2983793641987122
129,2.298313448674521
130,2.2982457708161816
131,2.298176258351716
132,2.2981048348497195
133,2.29803142967377
134,2.297955959829656
135,2.2978783399175864
136,2.297798491204753
137,2.297716321535526
138,2.29763173277228
139,2.2975446255514953
140,2.2974548995696518
141,2.297362443794031
142,2.2972671369555506
143,2.297168864923508
144,2.2970675099493567
145,2.2969629506609657
146,2.2968550389828897
147,2.2967436249622724
148,2.296628556197513
149,2.2965096789144823
150,2.2963868193877244
151,2.296259782424274
152,2.296128383388182
153,2.295992438924399
154,2.2958517485864096
155,2.295706080597851
156,2.295555180827992
157,2.295398808067644
158,2.2952367050734894
159,2.295068585354275
160,2.294894145158733
161,2.294713070154512
162,2.2945250210260935
163,2.2943296503911395
164,2.294126561209554
165,2.2939153424315206
166,2.293695565947354
167,2.2934667766381964
168,2.293228472430399
169,2.2929801158561145
170,2.2927211638996785
171,2.2924510152213693
172,2.292169032148006
173,2.291874518712419
174,2.291566727505213
175,2.29124488724684
176,2.290908159123418
177,2.290555626082403
178,2.29018632955721
179,2.2897992299367784
180,2.2893932012807987
181,2.288967044695434
182,2.2885194612375925
183,2.2880490645780305
184,2.2875543791783532
185,2.287033792419628
186,2.2864855862417746
187,2.28590787363012
188,2.2852986315080197
189,2.284655692331615
190,2.283976726250754
191,2.2832592138423955
192,2.2825004411585517
193,2.281697462577174
194,2.280847113040374
195,2.2799459795722643
196,2.2789903836760277
197,2.277976395438501
198,2.2768997369498614
199,2.2757558124972315
200,2.2745397290196276
201,2.273246174985919
202,2.271869492711186
203,2.2704036155899447
204,2.268842120845483
205,2.2671782080627327
206,2.2654046183276155
207,2.2635137267994487
208,2.2614976021114477
209,2.259347935231631
210,2.257056186628117
211,2.25461363382651
212,2.2520115847751656
213,2.2492413747980704
214,2.2462946002402027
215,2.2431634368769213
216,2.2398408018360856
217,2.236320740557259
218,2.2325986779309406
219,2.2286719577344902
220,2.2245403186438053
221,2.2202060754835107
222,2.215674880414214
223,2.210955585969678
224,2.2060607065932816
225,2.2010068704140915
226,2.19581405481395
227,2.1905051179499084
228,2.185104114111503
229,2.1796363381394452
