Iteration,Cost
0,2.3026210462814256
1,2.3025708972238306
2,2.302521525017992
3,2.3024729178439327
4,2.30242505409935
5,2.3023779180291197
6,2.302331488895739
7,2.3022857501491893
8,2.3022406946345466
9,2.302196302455425
10,2.3021525607571767
11,2.3021094462197196
12,2.3020669390264015
13,2.3020250178645707
14,2.3019836708130015
15,2.301942867365915
16,2.30190259054197
17,2.3018628344271206
18,2.3018235649529113
19,2.301784763199998
20,2.301746409354564
21,2.3017084826880394
22,2.3016709661152706
23,2.3016338419437012
24,2.3015970797411054
25,2.301560663356486
26,2.301524572252489
27,2.3014887837335856
28,2.301453282312321
29,2.301418048601989
30,2.301383063243719
31,2.301348312471974
32,2.3013137832112305
33,2.3012794531833896
34,2.3012453010114555
35,2.3012113014931237
36,2.301177443912494
37,2.3011437086678326
38,2.3011100717169164
39,2.3010765198582948
40,2.301043034683236
41,2.301009594911527
42,2.300976176247445
43,2.300942765096772
44,2.3009093406483783
45,2.3008758904106985
46,2.300842395482688
47,2.300808839414936
48,2.3007751993914494
49,2.300741462273747
50,2.3007076095310817
51,2.300673622768809
52,2.300639483767224
53,2.3006051772461613
54,2.300570681624888
55,2.3005359744479357
56,2.300501034518794
57,2.3004658474330366
58,2.300430393420155
59,2.3003946526532073
60,2.3003586059047425
61,2.300322236602931
62,2.3002855196957253
63,2.300248434553938
64,2.3002109634160695
65,2.300173085779192
66,2.3001347831347707
67,2.3000960302723255
68,2.3000568075294363
69,2.3000170888918636
70,2.299976859491064
71,2.299936104621963
72,2.299894791269193
73,2.2998528915364878
74,2.299810378419105
75,2.299767223392909
76,2.299723402090578
77,2.2996788917988975
78,2.2996336691692076
79,2.299587709777063
80,2.2995409857079756
81,2.299493468610504
82,2.2994451224768953
83,2.299395909618588
84,2.29934580286019
85,2.299294764435442
86,2.2992427629207084
87,2.2991897686086693
88,2.2991357356103514
89,2.2990806267410546
90,2.299024397787217
91,2.298967019303483
92,2.2989084470663648
93,2.2988486400772694
94,2.2987875522099226
95,2.29872513544425
96,2.29866133064249
97,2.298596105053027
98,2.298529402235161
99,2.2984611777957182
100,2.2983913821646023
101,2.2983199530757856
102,2.2982468229473563
103,2.298171934414527
104,2.298095227371951
105,2.2980166352077536
106,2.2979360785131693
107,2.2978534886242574
108,2.297768791177666
109,2.2976819194168505
110,2.2975927793578723
111,2.297501287973922
112,2.2974073546322797
113,2.2973108794333323
114,2.2972117702079133
115,2.29710992234149
116,2.2970052451367464
117,2.296897627149246
118,2.2967869478189336
119,2.2966730761155243
120,2.296555887286879
121,2.2964352592065573
122,2.296311058398611
123,2.2961831430894923
124,2.2960513433232137
125,2.2959155186076163
126,2.2957755079165385
127,2.295631126734922
128,2.2954821943207713
129,2.295328515497207
130,2.295169877910128
131,2.2950060501626646
132,2.2948368103238836
133,2.294661913058547
134,2.294481118384646
135,2.2942941537274932
136,2.2941007364212793
137,2.293900561202138
138,2.2936933058288256
139,2.293478646251927
140,2.2932562302661337
141,2.2930256707109433
142,2.2927865591652528
143,2.29253848965766
144,2.2922810094561634
145,2.2920136278650287
146,2.291735840794805
147,2.2914471083038905
148,2.2911468504412187
149,2.290834463959325
150,2.2905092890871623
151,2.2901706288768
152,2.289817738619056
153,2.2894498389623275
154,2.2890660962163443
155,2.2886655837467234
156,2.288247340167634
157,2.2878103043594087
158,2.287353378992194
159,2.2868753814829117
160,2.286375014151559
161,2.2858508908446353
162,2.285301528466069
163,2.284725345324823
164,2.2841206462156007
165,2.2834855817475646
166,2.2828181513619463
167,2.282116234118264
168,2.281377557460521
169,2.280599643950528
170,2.27977982954437
171,2.2789151771714153
172,2.278002619029481
173,2.2770388350515356
174,2.276020188378566
175,2.2749427542785354
176,2.273802330733409
177,2.2725943665488617
178,2.2713139479655142
179,2.2699558149552166
180,2.268514306428531
181,2.266983300459898
182,2.2653562508189493
183,2.26362611172678
184,2.2617853222102946
185,2.2598258787967294
186,2.2577392506503084
187,2.2555164535025365
188,2.253148002465406
189,2.2506240488626488
190,2.2479342909052265
191,2.245068121537039
192,2.2420148439834495
193,2.238763781358774
194,2.235304394693697
195,2.2316266022112865
196,2.227721253407068
197,2.223580302181812
198,2.2191974277065047
199,2.2145687008936514
200,2.209692639897747
201,2.2045716984674915
202,2.199211776385838
203,2.1936230933037266
204,2.1878202506817086
205,2.1818221013650496
206,2.1756515913912113
207,2.169334040563978
208,2.162896719288018
209,2.156367104379431
210,2.1497726911099333
211,2.1431363183251015
212,2.1364784174222504
213,2.1298124262291886
214,2.1231494123683103
215,2.116494716540451
216,2.1098509420767733
217,2.103212322909142
218,2.0965732916797317
219,2.0899236650968738
220,2.0832473180004896
221,2.076527936535933
222,2.06974838061867
223,2.0628868778688383
224,2.0559219015226384
225,2.0488284235751117
226,2.0415805960273206
227,2.0341518628372355
228,2.0265152219316636
229,2.0186431560587206
230,2.0105064919518334
231,2.0020751333588382
232,1.9933197533645564
233,1.9842104360865447
234,1.9747171898899645
235,1.964810681725002
236,1.954461130075908
237,1.9436393652853365
238,1.9323172325941407
239,1.920468669241273
240,1.9080683763339825
241,1.895093572119657
242,1.881524828589799
243,1.867345367248666
244,1.8525417243057858
245,1.8371045037436853
246,1.8210295644896324
247,1.8043169649233146
248,1.7869716696422508
249,1.769003924760998
250,1.7504300236008719
251,1.7312720472587786
252,1.7115567091502193
253,1.6913178440183043
254,1.6705927880064577
255,1.6494250435877942
256,1.6278636156057091
257,1.6059598549073923
258,1.583771032434149
259,1.561358821382312
260,1.5387873162992236
261,1.5161253921088373
262,1.4934433593892031
263,1.4708145723380004
264,1.4483118070780474
265,1.4260037912410695
266,1.403955436045662
267,1.3822267056887392
268,1.3608685570271541
269,1.3399192810535725
270,1.31941044568758
271,1.2993640071381176
272,1.279793224693128
273,1.2607058277163161
274,1.2421005324424312
275,1.2239698005372066
276,1.206303937589054
277,1.1890894490705826
278,1.1723103067804233
279,1.1559475333220621
280,1.1399856796688799
281,1.1244064891005237
282,1.109194252071902
283,1.0943338127567324
284,1.079812931869404
285,1.0656202487540078
286,1.051744986902135
287,1.03817827690773
288,1.024916081038235
289,1.0119541589093186
290,0.9992887122376568
291,0.9869199257927588
292,0.974845615452773
293,0.963067281495727
294,0.9515845193398856
295,0.9403998199006693
296,0.9295135874503142
297,0.9189288529410241
298,0.9086463002753087
299,0.8986662787445392
300,0.8889897220919694
301,0.8796159454898641
302,0.8705427696710106
303,0.8617690094656003
304,0.8532913504736781
305,0.8451047668553799
306,0.837204008161044
307,0.8295840727190599
308,0.8222376171160563
309,0.8151577011456005
310,0.8083369155347204
311,0.8017649336734513
312,0.7954380554960706
313,0.7893394513932139
314,0.7834757476511137
315,0.777813772126513
316,0.7723900089797721
317,0.7671196392234452
318,0.7621525683090961
319,0.7572490351721776
320,0.7530310591898774
321,0.7489219549949141
322,0.7481212350984024
323,0.7507051468047862
324,0.7805463926611692
325,0.8348965460530293
326,1.0795778744831452
327,1.0686469953260953
328,1.0317401385054588
329,0.8883287232114381
330,0.8922305077230747
331,0.8607073426982939
332,0.8875681530705926
333,0.8290080161808112
334,0.8192904840319282
335,0.7919268491426696
336,0.7972761540151228
337,0.7773820532457998
338,0.7841123167543844
339,0.7662964156885614
340,0.7746616134855518
341,0.7576262818082037
342,0.7675147493504381
343,0.7506075667033978
344,0.7616007177439953
345,0.7445061243992455
346,0.7561820014045189
347,0.7387901712324048
348,0.7507453309186778
349,0.7331063458126703
350,0.7451173322505986
351,0.7273941979160117
352,0.7393438153137257
353,0.7216399277412036
354,0.7334977573028315
355,0.7159528323813863
356,0.7277660916454537
357,0.7104350557219133
358,0.7221799700302135
359,0.7050912381684692
360,0.7167901463598193
361,0.6999172790162531
362,0.71157449190944
363,0.6949351839655638
364,0.7065223303912419
365,0.6900904831382993
366,0.7015521877732587
367,0.6853166532595907
368,0.6966341753890141
369,0.6806211175171909
370,0.6917780882870485
371,0.6759717099065693
372,0.6869679017272519
373,0.6713887652577035
374,0.6822026074131639
375,0.6668522953716898
376,0.677453210549365
377,0.6622933656498494
378,0.6727064660083996
379,0.6577561702628936
380,0.6679910656596277
381,0.6532560849384766
382,0.6633209392728625
383,0.6487972393319067
384,0.6586813324902981
385,0.6443500695038487
386,0.6540495826653052
387,0.6399061475543506
388,0.6494610174187881
389,0.6354962177992675
390,0.6448982890339661
391,0.6311173360816427
392,0.6403538519077857
393,0.6267353816467476
394,0.6358144701750932
395,0.6223868859503259
396,0.6313117412886933
397,0.6180672341028672
398,0.6268334606032848
399,0.6137605468521552
400,0.6223845157681256
401,0.6094747065007623
402,0.6179318718021435
403,0.6051976721742
404,0.6135031875050101
405,0.600954457877832
406,0.6091182802664735
407,0.5967546618509956
408,0.6047689945539593
409,0.5925841557464321
410,0.6004291300863137
411,0.5884130049080066
412,0.596096908407569
413,0.5842526378820143
414,0.5917816612618421
415,0.5801185831415234
416,0.587483822914114
417,0.5759986024259599
418,0.5831996682760096
419,0.571887279828016
420,0.5789173759353327
421,0.5678005721521826
422,0.5746431768129557
423,0.5637199957139126
424,0.5703741315801182
425,0.5596554976996743
426,0.5661279458508105
427,0.5556179452393923
428,0.5618978869562335
429,0.5516113624096386
430,0.5577048310842992
431,0.5476391034262617
432,0.5535366603859487
433,0.5436865892999476
434,0.549384948690804
435,0.5397887872207155
436,0.5452810996959515
437,0.5359438000115008
438,0.5412242824759507
439,0.5321546445017001
440,0.5372222519785451
441,0.528444973689476
442,0.5332839526321014
443,0.5248162847969778
444,0.5294159283374321
445,0.5212808210581931
446,0.5256146198141699
447,0.5178563938739057
448,0.5218830064690134
449,0.5145319069657933
450,0.5182163877084536
451,0.5113300085033949
452,0.5146130549127869
453,0.5082367283025714
454,0.5110710416943899
455,0.5052756733023795
456,0.5075876065384413
457,0.5024576066304928
458,0.5041757075743832
459,0.4997687065234216
460,0.5008280710867372
461,0.4971809924171116
462,0.49751829051287594
463,0.4946650436610563
464,0.4942476469652114
465,0.4921798956137402
466,0.49099749080307425
467,0.4896652517546663
468,0.48774414767124596
469,0.4870875864869624
470,0.4844947546733694
471,0.48439482920063626
472,0.48124079193400954
473,0.48157568539809725
474,0.4779740233479621
475,0.4786177541054936
476,0.47470384243977815
477,0.47554364548078787
478,0.47144983423917697
479,0.4723846433828324
480,0.4682334885783194
481,0.46919735865124074
482,0.4650807267751742
483,0.4660240879886231
484,0.4620111687859238
485,0.46289095816607906
486,0.45902958165694246
487,0.45982079908661955
488,0.4561423755449321
489,0.45683751814061596
490,0.4533532877827249
491,0.4539488404145642
492,0.45067028085115673
493,0.4511688957386256
494,0.44808369913500556
495,0.44848831572565684
496,0.44559123894523633
497,0.4459077510317975
498,0.4431837709733429
499,0.4434112361798774
500,0.4408553197843567
501,0.44100826099163165
502,0.43860458151783555
503,0.43868546309461914
504,0.43642798200343835
505,0.43643952522673424
506,0.4343164348778881
507,0.434265206804542
508,0.43225862373504065
509,0.43214711240629294
510,0.43025884259953884
511,0.4300980251415348
512,0.42831278186166116
513,0.4280966234849029
514,0.4264034809300397
515,0.42614269406916017
516,0.42453360074876084
517,0.42422902584252153
518,0.4226974573012302
519,0.4223530339958396
520,0.42089301111034877
521,0.42050958141054806
522,0.419116776667323
523,0.418698598001325
524,0.41737284928519974
525,0.41692411659735057
526,0.41565039887815214
527,0.41517394873045704
528,0.413950677464771
529,0.4134463939613224
530,0.41227116340882425
531,0.4117430911054385
532,0.41061461967258234
533,0.41006208436718605
534,0.40897618470518743
535,0.40840175656819133
536,0.40735914196382267
537,0.40676630512816764
538,0.4057624265327724
539,0.4051542583306934
540,0.40418228594584243
541,0.40355697034896343
542,0.4026166059120455
543,0.40197149985031605
544,0.40106072117052416
545,0.40039956779397934
546,0.3995140663762138
547,0.3988438018943446
548,0.39798659435970907
549,0.39730827703084376
550,0.39647882866570466
551,0.39579291843650566
552,0.39498603890900813
553,0.3942916747077031
554,0.39350556425274386
555,0.39280374358608333
556,0.3920377517830738
557,0.3913323613154678
558,0.39058170123376806
559,0.38987403779495333
560,0.38913994250746364
561,0.38843218375179084
562,0.38771878286004263
563,0.38701176427958456
564,0.3863122956360446
565,0.38560629319272316
566,0.3849214611830567
567,0.38421800463651323
568,0.3835448088128715
569,0.38284728776983756
570,0.38218761398110723
571,0.3814976694759458
572,0.38084925362495564
573,0.3801658081374919
574,0.37953066819403486
575,0.37885502483485534
576,0.3782331036618469
577,0.37756321946792315
578,0.3769470601181171
579,0.37628621118962874
580,0.375680024062953
581,0.37502378788146207
582,0.37442830338823235
583,0.37378171351884903
584,0.37319622919558776
585,0.3725547868971435
586,0.3719775833965591
587,0.3713432067512332
588,0.3707733392013283
589,0.37014770403480374
590,0.3695870028089532
591,0.36896813040678306
592,0.36841606111433145
593,0.3678062028281808
594,0.3672616154040439
595,0.36666048244619937
596,0.3661245256730403
597,0.3655292179057571
598,0.3649990755232502
599,0.3644110907821256
600,0.3638872346733666
601,0.363307192612965
602,0.3627902020605615
603,0.36221835559386206
604,0.36170795660547145
605,0.36114500517226494
606,0.36063944460575126
607,0.3600825975663795
608,0.3595822093046177
609,0.359032447330224
610,0.358535978543113
611,0.3579929132194486
612,0.35750240449491383
613,0.35696512327419005
614,0.3564805456581567
615,0.35594883448990966
616,0.3554696677239399
617,0.3549429602979313
618,0.3544667441810708
619,0.35394688295245114
620,0.3534741887258186
621,0.35296006405389757
622,0.3524914685687974
623,0.35198329873999545
624,0.3515198946149402
625,0.3510171065058098
626,0.35055757496565865
627,0.35006127552304467
628,0.34960574016828794
629,0.3491156079026702
630,0.34866274848746265
631,0.34817840391171734
632,0.3477283220923823
633,0.3472488851146934
634,0.34680093960995884
635,0.3463266792453498
636,0.345882518559943
637,0.345413402375056
638,0.3449720019518395
639,0.34450701792015925
640,0.3440689244879303
641,0.3436073481400535
642,0.3431721440409407
643,0.34271502797293707
644,0.3422823831662322
645,0.34183077549906604
646,0.34140140170093647
647,0.34095460365431357
648,0.3405277049067872
649,0.34008479919246165
650,0.3396609714050557
651,0.33922182124667716
652,0.33880060331234624
653,0.33836468149318516
654,0.3379453304092952
655,0.3375127715886807
656,0.33709662370956167
657,0.33666849717115066
658,0.3362552138495155
659,0.3358311437704822
660,0.33542036331137876
661,0.3349986181857059
662,0.33458972807306264
663,0.3341719975460218
664,0.33376572179325525
665,0.3333511091953326
666,0.3329468093057686
667,0.3325351632592689
668,0.33213280309738513
669,0.33172393970509295
670,0.33132374216727617
671,0.33091783170608785
672,0.3305199927134425
673,0.3301178675980427
674,0.3297221849123132
675,0.3293224948020206
676,0.32892871456090567
677,0.3285309439943375
678,0.3281387307900322
679,0.3277434262970174
680,0.3273529732979017
681,0.3269597476854355
682,0.3265706749172156
683,0.3261793300767966
684,0.3257925536902924
685,0.3254036833829919
686,0.3250179168320197
687,0.3246311490657534
688,0.32424786377149445
689,0.32386339668015174
690,0.3234819383476412
691,0.3230988394250501
692,0.3227186822742425
693,0.3223381587605107
694,0.3219603228284679
695,0.32158147812197935
696,0.32120460874306084
697,0.3208267142426451
698,0.32045139779273324
699,0.32007574315064097
700,0.31970323500376124
701,0.3193307246527718
702,0.31896053727268403
703,0.3185905534150441
704,0.31822222299178093
705,0.31785311371083597
706,0.3174862179730344
707,0.31711949703855186
708,0.3167549619482618
709,0.31639097867255783
710,0.3160287994658771
711,0.3156661974509316
712,0.3153047798405442
713,0.31494267640288237
714,0.31458282739760424
715,0.3142227123179806
716,0.31386410893709593
717,0.3135063099224048
718,0.3131497014001409
719,0.312793269049156
720,0.3124375500790764
721,0.31208197361251305
722,0.31172804822701256
723,0.31137425584370154
724,0.3110219341167629
725,0.31066971722078424
726,0.3103192010099513
727,0.3099683671058549
728,0.30961890316521945
729,0.309269126467731
730,0.3089201331847652
731,0.30857223629262
732,0.30822462945354273
733,0.30787756185518494
734,0.3075319296230868
735,0.30718742697907325
736,0.30684273847227583
737,0.30649972073311865
738,0.3061569932190267
739,0.3058154182337661
740,0.3054744596386071
741,0.305134050676852
742,0.3047945617252607
743,0.3044561683575919
744,0.30411875242761865
745,0.303781905719862
746,0.30344601434652574
747,0.3031101619855112
748,0.3027754277885862
749,0.30244060189456345
750,0.30210741775085426
751,0.3017746128239249
752,0.30144250278540363
753,0.3011108808775902
754,0.3007795181803629
755,0.30044839700331605
756,0.3001161713518581
757,0.2997841407014757
758,0.2994518432064539
759,0.299120853549767
760,0.2987902122423319
761,0.29846090390722874
762,0.29813107608151046
763,0.2978016506025462
764,0.29747262808124697
765,0.2971449342372081
766,0.2968173311530257
767,0.29649076372976957
768,0.2961652517193104
769,0.29584005085260656
770,0.29551568305042375
771,0.2951915807149013
772,0.294868099683007
773,0.29454506863542435
774,0.2942223036743715
775,0.29390002463044657
776,0.2935781902102694
777,0.2932563655981187
778,0.2929352549328068
779,0.2926147126878931
780,0.292295450644543
781,0.29197757386518286
782,0.2916606332034497
783,0.29134406676131086
784,0.2910270904841835
785,0.290710792834863
786,0.29039492858023347
787,0.2900804876029576
788,0.28976549647378297
789,0.2894509304770829
790,0.28913721131129744
791,0.28882424587400657
792,0.2885121958908581
793,0.28820019972338334
794,0.28788820302032087
795,0.2875765088338411
796,0.2872661443806793
797,0.28695653864804394
798,0.2866473601358977
799,0.28633840499787416
800,0.28602941083894184
801,0.2857216018657352
802,0.2854145181147131
803,0.28510812135920505
804,0.28480284304550957
805,0.2844977425916983
806,0.28419317701439273
807,0.28388911857681404
808,0.28358552602875725
809,0.28328250110816006
810,0.28297981839732045
811,0.2826772457997957
812,0.28237547897501253
813,0.2820739729476895
814,0.28177305744307574
815,0.2814721972921465
816,0.2811722616493969
817,0.28087185219897504
818,0.28057252195566074
819,0.28027335488065
820,0.2799747861871231
821,0.2796764638078249
822,0.2793790032644794
823,0.27908247341282844
824,0.27878560118613716
825,0.27848939833774494
826,0.27819350203978976
827,0.27789814903044247
828,0.2776031220007495
829,0.27730874303889713
830,0.27701490749200575
831,0.2767219612857401
832,0.27642888431844886
833,0.2761363586740322
834,0.27584437403718975
835,0.27555260826841516
836,0.2752611930881015
837,0.2749709949622442
838,0.27468058423170955
839,0.27439066431364734
840,0.274100956430537
841,0.27381227938599273
842,0.2735241390391887
